id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid
70361,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2003,1.3,-77.35,6.0,2645.0,Permanent agriculture,10771.247033264153,3. Área  agropecuaria,,,,,,
70362,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2004,1.3,-77.35,27.0,13489.0,Permanent agriculture,10669.89754271861,3. Área  agropecuaria,,,,,,
70363,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2004,1.3,-77.35,27.0,12955.0,Permanent agriculture,10669.89754271861,3. Área  agropecuaria,,,,,,
70364,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2004,1.3,-77.35,27.0,11299.0,Permanent agriculture,10669.89754271861,3. Área  agropecuaria,,,,,,
70365,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2005,1.3,-77.35,14.0,7287.0,Permanent agriculture,10540.395449853922,3. Área  agropecuaria,,,,,,
70366,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2005,1.3,-77.35,14.0,7146.0,Permanent agriculture,10540.395449853922,3. Área  agropecuaria,,,,,,
70367,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2005,1.3,-77.35,14.0,6789.0,Permanent agriculture,10540.395449853922,3. Área  agropecuaria,,,,,,
70368,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2006,1.3,-77.35,7.0,3077.0,Permanent agriculture,10486.503047778499,3. Área  agropecuaria,,,,,,
70369,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2006,1.3,-77.35,7.0,2818.0,Permanent agriculture,10486.503047778499,3. Área  agropecuaria,,,,,,
70370,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2006,1.3,-77.35,7.0,2064.0,Permanent agriculture,10486.503047778499,3. Área  agropecuaria,,,,,,
70371,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2007,1.3,-77.35,10.0,4794.0,Permanent agriculture,10509.203606927767,3. Área  agropecuaria,,,,,,
70372,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2007,1.3,-77.35,10.0,4714.0,Permanent agriculture,10509.203606927767,3. Área  agropecuaria,,,,,,
70373,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2007,1.3,-77.35,10.0,3990.0,Permanent agriculture,10509.203606927767,3. Área  agropecuaria,,,,,,
70374,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2008,1.3,-77.35,8.0,3774.0,Permanent agriculture,10510.812339715887,3. Área  agropecuaria,,,,,,
70375,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2008,1.3,-77.35,8.0,3594.0,Permanent agriculture,10510.812339715887,3. Área  agropecuaria,,,,,,
70376,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2008,1.3,-77.35,8.0,3184.0,Permanent agriculture,10510.812339715887,3. Área  agropecuaria,,,,,,
70377,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2009,1.3,-77.35,25.0,12469.0,Permanent agriculture,10489.273252697936,3. Área  agropecuaria,,,,,,
70378,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2009,1.3,-77.35,25.0,12203.0,Permanent agriculture,10489.273252697936,3. Área  agropecuaria,,,,,,
70379,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2009,1.3,-77.35,25.0,11138.0,Permanent agriculture,10489.273252697936,3. Área  agropecuaria,,,,,,
70380,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2010,1.3,-77.35,12.0,6321.0,Permanent agriculture,10465.858177380534,3. Área  agropecuaria,,,,,,
70381,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2010,1.3,-77.35,12.0,6260.0,Permanent agriculture,10465.858177380534,3. Área  agropecuaria,,,,,,
70382,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2010,1.3,-77.35,12.0,5805.0,Permanent agriculture,10465.858177380534,3. Área  agropecuaria,,,,,,
70383,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2011,1.3,-77.35,30.0,14901.0,Permanent agriculture,10489.721262152278,3. Área  agropecuaria,,,,,,
70384,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2011,1.3,-77.35,30.0,14661.0,Permanent agriculture,10489.721262152278,3. Área  agropecuaria,,,,,,
70385,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2011,1.3,-77.35,30.0,13123.0,Permanent agriculture,10489.721262152278,3. Área  agropecuaria,,,,,,
70386,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2012,1.29844125,-77.386769375,58.0,26880.0,Permanent agriculture,10527.70451774924,3. Área  agropecuaria,16.0,3.15875,50.0,,,
70387,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2012,1.29844125,-77.386769375,58.0,25187.0,Permanent agriculture,10527.70451774924,3. Área  agropecuaria,16.0,3.15875,50.0,,,
70388,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2012,1.29844125,-77.386769375,58.0,20490.0,Permanent agriculture,10527.70451774924,3. Área  agropecuaria,16.0,3.15875,50.0,,,
70389,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2013,1.2994872727272728,-77.34933636363637,9.0,3740.0,Permanent agriculture,10537.177964087132,3. Área  agropecuaria,11.0,3.372727272727273,45.45454545454545,,,
70390,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2013,1.2994872727272728,-77.34933636363637,9.0,3607.0,Permanent agriculture,10537.177964087132,3. Área  agropecuaria,11.0,3.372727272727273,45.45454545454545,,,
70391,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2013,1.2994872727272728,-77.34933636363637,9.0,2653.0,Permanent agriculture,10537.177964087132,3. Área  agropecuaria,11.0,3.372727272727273,45.45454545454545,,,
70392,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2014,1.22384,-77.36044,7.0,2629.0,Permanent agriculture,10550.494779852535,3. Área  agropecuaria,1.0,0.41,50.0,,,
70393,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2014,1.22384,-77.36044,7.0,1773.0,Permanent agriculture,10550.494779852535,3. Área  agropecuaria,1.0,0.41,50.0,,,
70394,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2014,1.22384,-77.36044,7.0,1156.0,Permanent agriculture,10550.494779852535,3. Área  agropecuaria,1.0,0.41,50.0,,,
70395,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2015,1.3695953333333333,-77.37808166666667,2.0,1008.0,Permanent agriculture,10582.758353088808,3. Área  agropecuaria,30.0,21.865000000000002,54.166666666666664,,,
70396,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2015,1.3695953333333333,-77.37808166666667,2.0,890.0,Permanent agriculture,10582.758353088808,3. Área  agropecuaria,30.0,21.865000000000002,54.166666666666664,,,
70397,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2015,1.3695953333333333,-77.37808166666667,2.0,544.0,Permanent agriculture,10582.758353088808,3. Área  agropecuaria,30.0,21.865000000000002,54.166666666666664,,,
70398,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2016,1.3400750000000001,-77.43813,4.0,1855.0,Permanent agriculture,10600.09646663885,3. Área  agropecuaria,2.0,13.274999999999999,62.5,,,
70399,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2016,1.3400750000000001,-77.43813,4.0,1855.0,Permanent agriculture,10600.09646663885,3. Área  agropecuaria,2.0,13.274999999999999,62.5,,,
70400,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2016,1.3400750000000001,-77.43813,4.0,1662.0,Permanent agriculture,10600.09646663885,3. Área  agropecuaria,2.0,13.274999999999999,62.5,,,
70401,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2017,1.3859485714285713,-77.33107571428572,28.0,12165.0,Permanent agriculture,10660.155133282977,3. Área  agropecuaria,7.0,10.358571428571429,53.57142857142857,,,
70402,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2017,1.3859485714285713,-77.33107571428572,28.0,11374.0,Permanent agriculture,10660.155133282977,3. Área  agropecuaria,7.0,10.358571428571429,53.57142857142857,,,
70403,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2017,1.3859485714285713,-77.33107571428572,28.0,8454.0,Permanent agriculture,10660.155133282977,3. Área  agropecuaria,7.0,10.358571428571429,53.57142857142857,,,
70404,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2018,1.3668685714285715,-77.36824428571428,14.0,6623.0,Permanent agriculture,10702.607144800191,3. Área  agropecuaria,7.0,4.727142857142858,50.0,,,
70405,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2018,1.3668685714285715,-77.36824428571428,14.0,6224.0,Permanent agriculture,10702.607144800191,3. Área  agropecuaria,7.0,4.727142857142858,50.0,,,
70406,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2018,1.3668685714285715,-77.36824428571428,14.0,4975.0,Permanent agriculture,10702.607144800191,3. Área  agropecuaria,7.0,4.727142857142858,50.0,,,
70407,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2019,1.3867083333333334,-77.32791777777778,6.0,2367.0,Permanent agriculture,10715.387337475897,3. Área  agropecuaria,18.0,18.281666666666666,58.333333333333336,,,
70408,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2019,1.3867083333333334,-77.32791777777778,6.0,2125.0,Permanent agriculture,10715.387337475897,3. Área  agropecuaria,18.0,18.281666666666666,58.333333333333336,,,
70409,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2019,1.3867083333333334,-77.32791777777778,6.0,1415.0,Permanent agriculture,10715.387337475897,3. Área  agropecuaria,18.0,18.281666666666666,58.333333333333336,,,
70410,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2020,1.3631449999999998,-77.44603000000001,8.0,3647.0,Permanent agriculture,10665.606398706557,3. Área  agropecuaria,2.0,2.115,50.0,,,
70411,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2020,1.3631449999999998,-77.44603000000001,8.0,3424.0,Permanent agriculture,10665.606398706557,3. Área  agropecuaria,2.0,2.115,50.0,,,
70412,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2020,1.3631449999999998,-77.44603000000001,8.0,2820.0,Permanent agriculture,10665.606398706557,3. Área  agropecuaria,2.0,2.115,50.0,,,
70413,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2021,1.3621400000000001,-77.40449,13.0,5585.0,Permanent agriculture,10606.262319525718,3. Área  agropecuaria,3.0,8.296666666666667,50.0,,,
70414,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2021,1.3621400000000001,-77.40449,13.0,4947.0,Permanent agriculture,10606.262319525718,3. Área  agropecuaria,3.0,8.296666666666667,50.0,,,
70415,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2021,1.3621400000000001,-77.40449,13.0,3533.0,Permanent agriculture,10606.262319525718,3. Área  agropecuaria,3.0,8.296666666666667,50.0,,,
70416,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2022,1.401505,-77.31272,13.0,5659.0,Permanent agriculture,10544.862562005856,3. Área  agropecuaria,2.0,7.41,50.0,,,
70417,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2022,1.401505,-77.31272,13.0,5225.0,Permanent agriculture,10544.862562005856,3. Área  agropecuaria,2.0,7.41,50.0,,,
70418,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Florida,2022,1.401505,-77.31272,13.0,4058.0,Permanent agriculture,10544.862562005856,3. Área  agropecuaria,2.0,7.41,50.0,,,
70419,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2023,1.3,-77.35,15.0,5732.0,Permanent agriculture,10524.664493548937,3. Área  agropecuaria,,,,,,
70420,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2023,1.3,-77.35,15.0,4137.0,Permanent agriculture,10524.664493548937,3. Área  agropecuaria,,,,,,
70421,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2023,1.3,-77.35,15.0,1957.0,Permanent agriculture,10524.664493548937,3. Área  agropecuaria,,,,,,
70422,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2024,1.3,-77.35,5.0,2140.0,Permanent agriculture,10514.833828174258,3. Área  agropecuaria,,,,,,
70423,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2024,1.3,-77.35,5.0,1764.0,Permanent agriculture,10514.833828174258,3. Área  agropecuaria,,,,,,
70424,Regional,GFW+MapBiomas,Colombia,Nariño,La Florida,2024,1.3,-77.35,5.0,1138.0,Permanent agriculture,10514.833828174258,3. Área  agropecuaria,,,,,,
70428,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2001,1.3,-77.35,48.0,29266.0,Permanent agriculture,6276.786249878045,3. Área  agropecuaria,,,,,,
70429,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2001,1.3,-77.35,48.0,29042.0,Permanent agriculture,6276.786249878045,3. Área  agropecuaria,,,,,,
70430,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2001,1.3,-77.35,48.0,27898.0,Permanent agriculture,6276.786249878045,3. Área  agropecuaria,,,,,,
70431,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2002,1.3,-77.35,21.0,13434.0,Permanent agriculture,6389.119563458423,3. Área  agropecuaria,,,,,,
70432,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2002,1.3,-77.35,21.0,13330.0,Permanent agriculture,6389.119563458423,3. Área  agropecuaria,,,,,,
70433,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2002,1.3,-77.35,21.0,13011.0,Permanent agriculture,6389.119563458423,3. Área  agropecuaria,,,,,,
70434,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2003,1.3,-77.35,13.0,7021.0,Permanent agriculture,6437.198829883028,3. Área  agropecuaria,,,,,,
70435,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2003,1.3,-77.35,13.0,6954.0,Permanent agriculture,6437.198829883028,3. Área  agropecuaria,,,,,,
70436,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2003,1.3,-77.35,13.0,6748.0,Permanent agriculture,6437.198829883028,3. Área  agropecuaria,,,,,,
70437,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2004,1.3,-77.35,75.0,48462.0,Permanent agriculture,6431.208736926459,3. Área  agropecuaria,,,,,,
70438,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2004,1.3,-77.35,75.0,48437.0,Permanent agriculture,6431.208736926459,3. Área  agropecuaria,,,,,,
70439,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2004,1.3,-77.35,75.0,47824.0,Permanent agriculture,6431.208736926459,3. Área  agropecuaria,,,,,,
70440,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2005,1.3,-77.35,16.0,9591.0,Permanent agriculture,6339.964688293691,3. Área  agropecuaria,,,,,,
70441,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2005,1.3,-77.35,16.0,9507.0,Permanent agriculture,6339.964688293691,3. Área  agropecuaria,,,,,,
70442,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2005,1.3,-77.35,16.0,9318.0,Permanent agriculture,6339.964688293691,3. Área  agropecuaria,,,,,,
70443,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2006,1.3,-77.35,30.0,17843.0,Permanent agriculture,6309.490505298029,3. Área  agropecuaria,,,,,,
70444,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2006,1.3,-77.35,30.0,17760.0,Permanent agriculture,6309.490505298029,3. Área  agropecuaria,,,,,,
70445,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2006,1.3,-77.35,30.0,17340.0,Permanent agriculture,6309.490505298029,3. Área  agropecuaria,,,,,,
70446,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2007,1.3,-77.35,35.0,20611.0,Permanent agriculture,6327.720654467922,3. Área  agropecuaria,,,,,,
70447,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2007,1.3,-77.35,35.0,20558.0,Permanent agriculture,6327.720654467922,3. Área  agropecuaria,,,,,,
70448,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2007,1.3,-77.35,35.0,20180.0,Permanent agriculture,6327.720654467922,3. Área  agropecuaria,,,,,,
70449,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2008,1.3,-77.35,7.0,3932.0,Permanent agriculture,6336.656962036291,3. Área  agropecuaria,,,,,,
70450,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2008,1.3,-77.35,7.0,3871.0,Permanent agriculture,6336.656962036291,3. Área  agropecuaria,,,,,,
70451,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2008,1.3,-77.35,7.0,3839.0,Permanent agriculture,6336.656962036291,3. Área  agropecuaria,,,,,,
70452,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2009,1.3,-77.35,25.0,14253.0,Permanent agriculture,6274.458405865611,3. Área  agropecuaria,,,,,,
70453,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2009,1.3,-77.35,25.0,14128.0,Permanent agriculture,6274.458405865611,3. Área  agropecuaria,,,,,,
70454,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2009,1.3,-77.35,25.0,13526.0,Permanent agriculture,6274.458405865611,3. Área  agropecuaria,,,,,,
70455,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2010,1.3,-77.35,13.0,7796.0,Permanent agriculture,6262.304651178117,3. Área  agropecuaria,,,,,,
70456,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2010,1.3,-77.35,13.0,7796.0,Permanent agriculture,6262.304651178117,3. Área  agropecuaria,,,,,,
70457,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2010,1.3,-77.35,13.0,7475.0,Permanent agriculture,6262.304651178117,3. Área  agropecuaria,,,,,,
70458,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2011,1.3,-77.35,3.0,1530.0,Permanent agriculture,6286.165530438364,3. Área  agropecuaria,,,,,,
70459,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2011,1.3,-77.35,3.0,1502.0,Permanent agriculture,6286.165530438364,3. Área  agropecuaria,,,,,,
70460,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2011,1.3,-77.35,3.0,1502.0,Permanent agriculture,6286.165530438364,3. Área  agropecuaria,,,,,,
70461,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2012,1.4813385185185184,-77.58853259259259,68.0,36188.0,Permanent agriculture,6308.596109875621,3. Área  agropecuaria,27.0,13.842222222222222,50.0,,,
70462,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2012,1.4813385185185184,-77.58853259259259,68.0,35981.0,Permanent agriculture,6308.596109875621,3. Área  agropecuaria,27.0,13.842222222222222,50.0,,,
70463,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2012,1.4813385185185184,-77.58853259259259,68.0,34472.0,Permanent agriculture,6308.596109875621,3. Área  agropecuaria,27.0,13.842222222222222,50.0,,,
70464,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2013,1.447964,-77.56910400000001,13.0,5113.0,Other natural disturbances,6331.832052826047,3. Área  agropecuaria,5.0,3.572,50.0,,,
70465,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2013,1.447964,-77.56910400000001,13.0,5070.0,Other natural disturbances,6331.832052826047,3. Área  agropecuaria,5.0,3.572,50.0,,,
70466,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2013,1.447964,-77.56910400000001,13.0,4511.0,Other natural disturbances,6331.832052826047,3. Área  agropecuaria,5.0,3.572,50.0,,,
70467,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2014,1.4503599999999999,-77.56589500000001,6.0,2996.0,Permanent agriculture,6285.362839972047,3. Área  agropecuaria,2.0,15.625,50.0,,,
70468,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2014,1.4503599999999999,-77.56589500000001,6.0,2970.0,Permanent agriculture,6285.362839972047,3. Área  agropecuaria,2.0,15.625,50.0,,,
70469,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2014,1.4503599999999999,-77.56589500000001,6.0,2392.0,Permanent agriculture,6285.362839972047,3. Área  agropecuaria,2.0,15.625,50.0,,,
70470,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2015,1.486284705882353,-77.57816352941177,4.0,1932.0,Permanent agriculture,6211.636504272572,3. Área  agropecuaria,17.0,7.877647058823529,51.470588235294116,,,
70471,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2015,1.486284705882353,-77.57816352941177,4.0,1829.0,Permanent agriculture,6211.636504272572,3. Área  agropecuaria,17.0,7.877647058823529,51.470588235294116,,,
70472,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2015,1.486284705882353,-77.57816352941177,4.0,1537.0,Permanent agriculture,6211.636504272572,3. Área  agropecuaria,17.0,7.877647058823529,51.470588235294116,,,
70473,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2016,1.5051233333333334,-77.61466666666666,61.0,19209.0,Wildfire,6193.405205847276,3. Área  agropecuaria,3.0,3.6766666666666663,50.0,,,
70474,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2016,1.5051233333333334,-77.61466666666666,61.0,19117.0,Wildfire,6193.405205847276,3. Área  agropecuaria,3.0,3.6766666666666663,50.0,,,
70475,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2016,1.5051233333333334,-77.61466666666666,61.0,16309.0,Wildfire,6193.405205847276,3. Área  agropecuaria,3.0,3.6766666666666663,50.0,,,
70476,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2017,1.4682933333333335,-77.59436,32.0,17651.0,Permanent agriculture,6199.928321069437,3. Área  agropecuaria,3.0,22.80333333333333,50.0,,,
70477,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2017,1.4682933333333335,-77.59436,32.0,17572.0,Permanent agriculture,6199.928321069437,3. Área  agropecuaria,3.0,22.80333333333333,50.0,,,
70478,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2017,1.4682933333333335,-77.59436,32.0,16051.0,Permanent agriculture,6199.928321069437,3. Área  agropecuaria,3.0,22.80333333333333,50.0,,,
70479,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2018,1.4486100000000002,-77.57761,5.0,2495.0,Permanent agriculture,6140.946456268421,3. Área  agropecuaria,3.0,5.37,50.0,,,
70480,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2018,1.4486100000000002,-77.57761,5.0,2358.0,Permanent agriculture,6140.946456268421,3. Área  agropecuaria,3.0,5.37,50.0,,,
70481,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2018,1.4486100000000002,-77.57761,5.0,1984.0,Permanent agriculture,6140.946456268421,3. Área  agropecuaria,3.0,5.37,50.0,,,
70482,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2019,1.4776316,-77.5921324,22.0,10327.0,Permanent agriculture,6135.941455926629,3. Área  agropecuaria,25.0,6.9928,53.0,,,
70483,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2019,1.4776316,-77.5921324,22.0,10192.0,Permanent agriculture,6135.941455926629,3. Área  agropecuaria,25.0,6.9928,53.0,,,
70484,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2019,1.4776316,-77.5921324,22.0,8969.0,Permanent agriculture,6135.941455926629,3. Área  agropecuaria,25.0,6.9928,53.0,,,
70485,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2020,1.48275,-77.56339,20.0,9355.0,Permanent agriculture,6124.412447613684,3. Área  agropecuaria,1.0,14.13,50.0,,,
70486,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2020,1.48275,-77.56339,20.0,9213.0,Permanent agriculture,6124.412447613684,3. Área  agropecuaria,1.0,14.13,50.0,,,
70487,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2020,1.48275,-77.56339,20.0,7587.0,Permanent agriculture,6124.412447613684,3. Área  agropecuaria,1.0,14.13,50.0,,,
70488,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2021,1.54036,-77.63541,15.0,8576.0,Permanent agriculture,6115.835193133655,3. Área  agropecuaria,1.0,4.14,50.0,,,
70489,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2021,1.54036,-77.63541,15.0,8326.0,Permanent agriculture,6115.835193133655,3. Área  agropecuaria,1.0,4.14,50.0,,,
70490,Regional,GFW+MapBiomas+FIRMS,Colombia,Nariño,La Llanada,2021,1.54036,-77.63541,15.0,7693.0,Permanent agriculture,6115.835193133655,3. Área  agropecuaria,1.0,4.14,50.0,,,
70491,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2022,1.3,-77.35,10.0,4874.0,Permanent agriculture,6123.789142425678,3. Área  agropecuaria,,,,,,
70492,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2022,1.3,-77.35,10.0,4401.0,Permanent agriculture,6123.789142425678,3. Área  agropecuaria,,,,,,
70493,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2022,1.3,-77.35,10.0,3191.0,Permanent agriculture,6123.789142425678,3. Área  agropecuaria,,,,,,
70494,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2023,1.3,-77.35,12.0,5201.0,Permanent agriculture,6139.071178796519,3. Área  agropecuaria,,,,,,
70495,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2023,1.3,-77.35,12.0,3961.0,Permanent agriculture,6139.071178796519,3. Área  agropecuaria,,,,,,
70496,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2023,1.3,-77.35,12.0,2725.0,Permanent agriculture,6139.071178796519,3. Área  agropecuaria,,,,,,
70497,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2024,1.3,-77.35,7.0,3137.0,Permanent agriculture,6206.721045520139,3. Área  agropecuaria,,,,,,
70498,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2024,1.3,-77.35,7.0,2993.0,Permanent agriculture,6206.721045520139,3. Área  agropecuaria,,,,,,
70499,Regional,GFW+MapBiomas,Colombia,Nariño,La Llanada,2024,1.3,-77.35,7.0,2124.0,Permanent agriculture,6206.721045520139,3. Área  agropecuaria,,,,,,
70503,Regional,GFW+MapBiomas,Colombia,Nariño,La Tola,2001,1.3,-77.35,15.0,9581.0,Permanent agriculture,5279.799986028939,3. Área  agropecuaria,,,,,,
