id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid,es_agregado_regional,area_perdida_bosque_ha_atipico,emisiones_co2_mg_atipico,area_transformada_ha_atipico,num_focos_calor_atipico
45108,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2008,5.0,-74.0,14.0,5444.0,Agricultura permanente,6123.924621252225,Área agropecuaria,,,,,,,False,False,False,False,False
45109,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2009,5.0,-74.0,103.0,47024.0,Agricultura permanente,6119.737930407481,Área agropecuaria,,,,,,,False,False,False,False,False
45110,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2009,5.0,-74.0,103.0,45015.0,Agricultura permanente,6119.737930407481,Área agropecuaria,,,,,,,False,False,False,False,False
45111,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2009,5.0,-74.0,103.0,40641.0,Agricultura permanente,6119.737930407481,Área agropecuaria,,,,,,,False,False,False,False,False
45112,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2010,5.0,-74.0,17.0,7373.0,Agricultura permanente,6146.28199717381,Área agropecuaria,,,,,,,False,False,False,False,False
45113,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2010,5.0,-74.0,17.0,6678.0,Agricultura permanente,6146.28199717381,Área agropecuaria,,,,,,,False,False,False,False,False
45114,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2010,5.0,-74.0,17.0,5694.0,Agricultura permanente,6146.28199717381,Área agropecuaria,,,,,,,False,False,False,False,False
45115,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2011,5.0,-74.0,1.0,523.0,Agricultura permanente,6137.909537719449,Área agropecuaria,,,,,,,False,False,False,False,False
45116,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2011,5.0,-74.0,1.0,364.0,Agricultura permanente,6137.909537719449,Área agropecuaria,,,,,,,False,False,False,False,False
45117,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2012,5.0,-74.0,21.0,9930.0,Agricultura permanente,6128.824027477796,Área agropecuaria,,,,,,,False,False,False,False,False
45118,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2012,5.0,-74.0,21.0,9485.0,Agricultura permanente,6128.824027477796,Área agropecuaria,,,,,,,False,False,False,False,False
45119,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2012,5.0,-74.0,21.0,8699.0,Agricultura permanente,6128.824027477796,Área agropecuaria,,,,,,,False,False,False,False,False
45120,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2013,5.0,-74.0,2.0,931.0,Agricultura permanente,6134.8809225949535,Área agropecuaria,,,,,,,False,False,False,False,False
45121,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2013,5.0,-74.0,2.0,746.0,Agricultura permanente,6134.8809225949535,Área agropecuaria,,,,,,,False,False,False,False,False
45122,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2013,5.0,-74.0,2.0,461.0,Agricultura permanente,6134.8809225949535,Área agropecuaria,,,,,,,False,False,False,False,False
45123,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2014,5.0,-74.0,6.0,2516.0,Agricultura permanente,6119.470999792256,Área agropecuaria,,,,,,,False,False,False,False,False
45124,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2014,5.0,-74.0,6.0,2318.0,Agricultura permanente,6119.470999792256,Área agropecuaria,,,,,,,False,False,False,False,False
45125,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2014,5.0,-74.0,6.0,1760.0,Agricultura permanente,6119.470999792256,Área agropecuaria,,,,,,,False,False,False,False,False
45126,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2015,5.0,-74.0,1.0,547.0,Agricultura permanente,6116.442326116719,Área agropecuaria,,,,,,,False,False,False,False,False
45127,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2015,5.0,-74.0,1.0,349.0,Agricultura permanente,6116.442326116719,Área agropecuaria,,,,,,,False,False,False,False,False
45128,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2015,5.0,-74.0,1.0,62.0,Agricultura permanente,6116.442326116719,Área agropecuaria,,,,,,,False,False,False,False,False
45129,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2016,5.0,-74.0,3.0,1755.0,Silvicultura,6118.936092852559,Área agropecuaria,,,,,,,False,False,False,False,False
45130,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2016,5.0,-74.0,3.0,1692.0,Silvicultura,6118.936092852559,Área agropecuaria,,,,,,,False,False,False,False,False
45131,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2016,5.0,-74.0,3.0,1541.0,Silvicultura,6118.936092852559,Área agropecuaria,,,,,,,False,False,False,False,False
45132,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2017,5.0,-74.0,7.0,3296.0,Agricultura permanente,6125.705578350553,Área agropecuaria,,,,,,,False,False,False,False,False
45133,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2017,5.0,-74.0,7.0,3150.0,Agricultura permanente,6125.705578350553,Área agropecuaria,,,,,,,False,False,False,False,False
45134,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2017,5.0,-74.0,7.0,2608.0,Agricultura permanente,6125.705578350553,Área agropecuaria,,,,,,,False,False,False,False,False
45135,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2018,5.0,-74.0,8.0,3622.0,Silvicultura,6117.243719244152,Área agropecuaria,,,,,,,False,False,False,False,False
45136,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2018,5.0,-74.0,8.0,3600.0,Silvicultura,6117.243719244152,Área agropecuaria,,,,,,,False,False,False,False,False
45137,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2018,5.0,-74.0,8.0,3499.0,Silvicultura,6117.243719244152,Área agropecuaria,,,,,,,False,False,False,False,False
45138,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2019,5.0,-74.0,6.0,2619.0,Agricultura permanente,6112.700872967291,Área agropecuaria,,,,,,,False,False,False,False,False
45139,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2019,5.0,-74.0,6.0,2462.0,Agricultura permanente,6112.700872967291,Área agropecuaria,,,,,,,False,False,False,False,False
45140,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2019,5.0,-74.0,6.0,2203.0,Agricultura permanente,6112.700872967291,Área agropecuaria,,,,,,,False,False,False,False,False
45141,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2020,5.0,-74.0,7.0,3122.0,Agricultura permanente,6096.311386217982,Área agropecuaria,,,,,,,False,False,False,False,False
45142,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2020,5.0,-74.0,7.0,3044.0,Agricultura permanente,6096.311386217982,Área agropecuaria,,,,,,,False,False,False,False,False
45143,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2020,5.0,-74.0,7.0,2899.0,Agricultura permanente,6096.311386217982,Área agropecuaria,,,,,,,False,False,False,False,False
45144,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tabio,2021,4.99358,-74.07846,3.0,1606.0,Silvicultura,6093.639113671628,Área agropecuaria,1.0,4.93,50.0,,,,False,False,False,False,False
45145,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tabio,2021,4.99358,-74.07846,3.0,1576.0,Silvicultura,6093.639113671628,Área agropecuaria,1.0,4.93,50.0,,,,False,False,False,False,False
45146,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tabio,2021,4.99358,-74.07846,3.0,1406.0,Silvicultura,6093.639113671628,Área agropecuaria,1.0,4.93,50.0,,,,False,False,False,False,False
45147,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tabio,2022,4.93441,-74.09727,2.0,1001.0,Agricultura permanente,6078.318836004373,Área agropecuaria,1.0,4.13,50.0,,,,False,False,False,False,False
45148,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tabio,2022,4.93441,-74.09727,2.0,973.0,Agricultura permanente,6078.318836004373,Área agropecuaria,1.0,4.13,50.0,,,,False,False,False,False,False
45149,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tabio,2022,4.93441,-74.09727,2.0,809.0,Agricultura permanente,6078.318836004373,Área agropecuaria,1.0,4.13,50.0,,,,False,False,False,False,False
45150,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2023,5.0,-74.0,0.0,293.0,Agricultura permanente,6085.2665949155,Área agropecuaria,,,,,,,False,False,False,False,False
45151,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2023,5.0,-74.0,0.0,269.0,Agricultura permanente,6085.2665949155,Área agropecuaria,,,,,,,False,False,False,False,False
45152,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2023,5.0,-74.0,0.0,129.0,Agricultura permanente,6085.2665949155,Área agropecuaria,,,,,,,False,False,False,False,False
45153,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2024,5.0,-74.0,4.0,1987.0,Agricultura permanente,6071.193422552221,Área agropecuaria,,,,,,,False,False,False,False,False
45154,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2024,5.0,-74.0,4.0,1914.0,Agricultura permanente,6071.193422552221,Área agropecuaria,,,,,,,False,False,False,False,False
45155,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tabio,2024,5.0,-74.0,4.0,1552.0,Agricultura permanente,6071.193422552221,Área agropecuaria,,,,,,,False,False,False,False,False
45156,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2001,5.0,-74.0,61.0,31511.0,Agricultura permanente,11463.994623847671,Área agropecuaria,,,,,,,False,False,False,False,False
45157,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2001,5.0,-74.0,61.0,30696.0,Agricultura permanente,11463.994623847671,Área agropecuaria,,,,,,,False,False,False,False,False
45158,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2001,5.0,-74.0,61.0,27981.0,Agricultura permanente,11463.994623847671,Área agropecuaria,,,,,,,False,False,False,False,False
45159,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2002,5.0,-74.0,27.0,12373.0,Agricultura permanente,11552.32259159092,Área agropecuaria,,,,,,,False,False,False,False,False
45160,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2002,5.0,-74.0,27.0,11567.0,Agricultura permanente,11552.32259159092,Área agropecuaria,,,,,,,False,False,False,False,False
45161,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2002,5.0,-74.0,27.0,9293.0,Agricultura permanente,11552.32259159092,Área agropecuaria,,,,,,,False,False,False,False,False
45162,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2003,5.0,-74.0,13.0,6144.0,Agricultura permanente,11539.139569770508,Área agropecuaria,,,,,,,False,False,False,False,False
45163,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2003,5.0,-74.0,13.0,5685.0,Agricultura permanente,11539.139569770508,Área agropecuaria,,,,,,,False,False,False,False,False
45164,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2003,5.0,-74.0,13.0,4675.0,Agricultura permanente,11539.139569770508,Área agropecuaria,,,,,,,False,False,False,False,False
45165,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2004,5.0,-74.0,36.0,15370.0,Agricultura permanente,11566.473710078084,Área agropecuaria,,,,,,,False,False,False,False,False
45166,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2004,5.0,-74.0,36.0,14325.0,Agricultura permanente,11566.473710078084,Área agropecuaria,,,,,,,False,False,False,False,False
45167,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2004,5.0,-74.0,36.0,12052.0,Agricultura permanente,11566.473710078084,Área agropecuaria,,,,,,,False,False,False,False,False
45168,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2005,5.0,-74.0,37.0,14033.0,Silvicultura,11627.9079095717,Área agropecuaria,,,,,,,False,False,False,False,False
45169,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2005,5.0,-74.0,37.0,13681.0,Silvicultura,11627.9079095717,Área agropecuaria,,,,,,,False,False,False,False,False
45170,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2005,5.0,-74.0,37.0,12886.0,Silvicultura,11627.9079095717,Área agropecuaria,,,,,,,False,False,False,False,False
45171,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2006,5.0,-74.0,20.0,10348.0,Agricultura permanente,11660.852775434994,Área agropecuaria,,,,,,,False,False,False,False,False
45172,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2006,5.0,-74.0,20.0,9404.0,Agricultura permanente,11660.852775434994,Área agropecuaria,,,,,,,False,False,False,False,False
45173,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2006,5.0,-74.0,20.0,7373.0,Agricultura permanente,11660.852775434994,Área agropecuaria,,,,,,,False,False,False,False,False
45174,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2007,5.0,-74.0,27.0,11499.0,Agricultura permanente,11712.585018147389,Área agropecuaria,,,,,,,False,False,False,False,False
45175,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2007,5.0,-74.0,27.0,10512.0,Agricultura permanente,11712.585018147389,Área agropecuaria,,,,,,,False,False,False,False,False
45176,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2007,5.0,-74.0,27.0,8460.0,Agricultura permanente,11712.585018147389,Área agropecuaria,,,,,,,False,False,False,False,False
45177,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2008,5.0,-74.0,16.0,7622.0,Agricultura permanente,11745.794963618388,Área agropecuaria,,,,,,,False,False,False,False,False
45178,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2008,5.0,-74.0,16.0,7102.0,Agricultura permanente,11745.794963618388,Área agropecuaria,,,,,,,False,False,False,False,False
45179,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2008,5.0,-74.0,16.0,5531.0,Agricultura permanente,11745.794963618388,Área agropecuaria,,,,,,,False,False,False,False,False
45180,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2009,5.0,-74.0,108.0,50075.0,Agricultura permanente,11796.28357130913,Área agropecuaria,,,,,,,False,False,False,False,False
45181,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2009,5.0,-74.0,108.0,47416.0,Agricultura permanente,11796.28357130913,Área agropecuaria,,,,,,,False,False,False,False,False
45182,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2009,5.0,-74.0,108.0,43200.0,Agricultura permanente,11796.28357130913,Área agropecuaria,,,,,,,False,False,False,False,False
45183,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2010,5.0,-74.0,129.0,56504.0,Silvicultura,11855.765158101203,Área agropecuaria,,,,,,,False,False,False,False,False
45184,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2010,5.0,-74.0,129.0,54211.0,Silvicultura,11855.765158101203,Área agropecuaria,,,,,,,False,False,False,False,False
45185,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2010,5.0,-74.0,129.0,48869.0,Silvicultura,11855.765158101203,Área agropecuaria,,,,,,,False,False,False,False,False
45186,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2011,5.0,-74.0,65.0,29263.0,Agricultura permanente,11796.908127900868,Área agropecuaria,,,,,,,False,False,False,False,False
45187,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2011,5.0,-74.0,65.0,29116.0,Agricultura permanente,11796.908127900868,Área agropecuaria,,,,,,,False,False,False,False,False
45188,Regional,GFW+MapBiomas,Colombia,Cundinamarca,Tausa,2011,5.0,-74.0,65.0,28186.0,Agricultura permanente,11796.908127900868,Área agropecuaria,,,,,,,False,False,False,False,False
45189,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2012,5.185029999999999,-73.87788714285715,31.0,13683.0,Silvicultura,11741.079008662538,Área agropecuaria,7.0,1.22,50.0,,,,False,False,False,False,False
45190,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2012,5.185029999999999,-73.87788714285715,31.0,13019.0,Silvicultura,11741.079008662538,Área agropecuaria,7.0,1.22,50.0,,,,False,False,False,False,False
45191,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2012,5.185029999999999,-73.87788714285715,31.0,12046.0,Silvicultura,11741.079008662538,Área agropecuaria,7.0,1.22,50.0,,,,False,False,False,False,False
45192,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2013,5.187837878787879,-73.88522757575757,21.0,9267.0,Agricultura permanente,11825.93438962598,Área agropecuaria,33.0,0.9809090909090908,50.0,,,,False,False,False,False,False
45193,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2013,5.187837878787879,-73.88522757575757,21.0,8926.0,Agricultura permanente,11825.93438962598,Área agropecuaria,33.0,0.9809090909090908,50.0,,,,False,False,False,False,False
45194,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2013,5.187837878787879,-73.88522757575757,21.0,7333.0,Agricultura permanente,11825.93438962598,Área agropecuaria,33.0,0.9809090909090908,50.0,,,,False,False,False,False,False
45195,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2014,5.183155263157895,-73.89937894736842,27.0,11324.0,Silvicultura,11827.448882051243,Área agropecuaria,19.0,4.551578947368421,50.0,,,,False,False,False,False,False
45196,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2014,5.183155263157895,-73.89937894736842,27.0,10787.0,Silvicultura,11827.448882051243,Área agropecuaria,19.0,4.551578947368421,50.0,,,,False,False,False,False,False
45197,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2014,5.183155263157895,-73.89937894736842,27.0,9300.0,Silvicultura,11827.448882051243,Área agropecuaria,19.0,4.551578947368421,50.0,,,,False,False,False,False,False
45198,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2015,5.18901380952381,-73.8796080952381,3.0,1129.0,Agricultura permanente,11855.852196870635,Área agropecuaria,21.0,0.9180952380952382,50.0,,,,False,False,False,False,False
45199,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2015,5.18901380952381,-73.8796080952381,3.0,1099.0,Agricultura permanente,11855.852196870635,Área agropecuaria,21.0,0.9180952380952382,50.0,,,,False,False,False,False,False
45200,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2015,5.18901380952381,-73.8796080952381,3.0,591.0,Agricultura permanente,11855.852196870635,Área agropecuaria,21.0,0.9180952380952382,50.0,,,,False,False,False,False,False
45201,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2016,5.186788965517241,-73.88098793103448,2.0,755.0,Agricultura permanente,11840.982046577758,Área agropecuaria,29.0,1.5079310344827588,50.0,,,,False,False,False,False,False
45202,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2016,5.186788965517241,-73.88098793103448,2.0,600.0,Agricultura permanente,11840.982046577758,Área agropecuaria,29.0,1.5079310344827588,50.0,,,,False,False,False,False,False
45203,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2016,5.186788965517241,-73.88098793103448,2.0,142.0,Agricultura permanente,11840.982046577758,Área agropecuaria,29.0,1.5079310344827588,50.0,,,,False,False,False,False,False
45204,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2017,5.189144375,-73.878965625,15.0,7042.0,Agricultura permanente,11771.532876991503,Área agropecuaria,32.0,1.103125,49.21875,,,,False,False,False,False,False
45205,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2017,5.189144375,-73.878965625,15.0,5630.0,Agricultura permanente,11771.532876991503,Área agropecuaria,32.0,1.103125,49.21875,,,,False,False,False,False,False
45206,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2017,5.189144375,-73.878965625,15.0,2048.0,Agricultura permanente,11771.532876991503,Área agropecuaria,32.0,1.103125,49.21875,,,,False,False,False,False,False
45207,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2018,5.186899056603774,-73.88028566037735,6.0,2906.0,Agricultura permanente,11730.841202247864,Área agropecuaria,53.0,1.2318867924528305,50.0,,,,False,False,False,False,False
45208,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2018,5.186899056603774,-73.88028566037735,6.0,2792.0,Agricultura permanente,11730.841202247864,Área agropecuaria,53.0,1.2318867924528305,50.0,,,,False,False,False,False,False
45209,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2018,5.186899056603774,-73.88028566037735,6.0,587.0,Agricultura permanente,11730.841202247864,Área agropecuaria,53.0,1.2318867924528305,50.0,,,,False,False,False,False,False
45210,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2019,5.188260754716981,-73.88017132075473,9.0,4158.0,Agricultura permanente,11811.424908223476,Área agropecuaria,53.0,1.2377358490566035,49.528301886792455,,,,False,False,False,False,False
45211,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2019,5.188260754716981,-73.88017132075473,9.0,3025.0,Agricultura permanente,11811.424908223476,Área agropecuaria,53.0,1.2377358490566035,49.528301886792455,,,,False,False,False,False,False
45212,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2019,5.188260754716981,-73.88017132075473,9.0,739.0,Agricultura permanente,11811.424908223476,Área agropecuaria,53.0,1.2377358490566035,49.528301886792455,,,,False,False,False,False,False
45213,Regional,GFW+MapBiomas+FIRMS,Colombia,Cundinamarca,Tausa,2020,5.184760425531915,-73.8814414893617,6.0,2308.0,Silvicultura,11866.983323524966,Área agropecuaria,94.0,1.1707446808510638,49.734042553191486,,,,False,False,False,False,False
